t_s,gz_filt_dps,ax_filt_mms2,ay_filt_mms2,az_filt_mms2,ax_raw_mms2,ay_raw_mms2,az_raw_mms2
29.6740,58.7876,-2215.53,6999.74,-2100.35,-3565.70,13117.38,6211.53
29.6850,60.3063,-2710.33,6999.74,-1069.71,-4689.54,13031.08,3052.81
29.6950,63.7214,-3061.26,7314.42,-1075.05,-4464.97,9097.63,-1096.38
29.7050,66.2589,-2578.26,7882.72,-315.38,-646.26,11103.09,2723.31
29.7150,70.1142,-2723.97,7893.44,-1607.58,-3306.80,7954.17,-6776.40
29.7260,71.7629,-2645.38,8162.33,-1607.58,-2331.04,9686.03,14021.55
29.7360,75.4160,-2899.27,8597.71,-2332.24,-3914.81,11064.84,-5230.87
29.7460,77.1332,-3077.47,8597.71,-2332.24,-3790.27,18444.35,7116.69
29.7560,79.4272,-3400.86,8178.15,-2114.68,-4694.44,5800.63,-1244.46
29.7660,81.2640,-3798.44,8489.06,-2114.68,-5388.75,10250.89,6594.97
29.7770,83.8518,-3505.75,8762.60,-1386.37,-2334.96,10312.67,1526.90
29.7870,85.4742,-3156.85,8857.28,-1116.74,-1761.27,9393.79,-38.25
29.7970,85.2029,-3212.73,8767.71,-1087.76,-3436.25,8260.14,-971.84
29.8080,87.6380,-3209.58,8911.19,-297.89,-3196.97,9724.27,2861.58
29.8190,88.1456,-2892.07,9256.45,-67.88,-1622.02,11212.92,852.20
29.8290,89.0469,-2776.92,9491.82,-225.72,-2316.33,10825.56,-857.10
29.8390,90.2028,-2336.47,9898.56,252.09,-574.67,12203.40,2163.35
29.8490,91.1169,-2131.41,9649.12,105.96,-1311.15,8235.62,-478.56
29.8600,92.7858,-2269.79,9667.60,2.39,-2823.33,9772.33,-411.88
29.8700,93.9540,-1844.47,9799.66,162.74,-143.18,10548.03,804.15
29.8800,94.4988,-1624.83,9934.13,233.56,-746.29,10696.11,516.81
29.8900,94.8801,-1472.07,9812.92,-16.15,-861.02,9126.07,-1014.99
29.9010,96.5751,-1290.63,9737.84,-21.55,-564.86,9312.39,-43.15
29.9110,96.4175,-1012.50,9386.89,-83.34,100.03,7398.14,-330.48
29.9210,95.2152,-515.21,9975.88,-290.65,1473.94,13313.51,-1119.92
29.9310,95.1506,-370.98,9643.06,-541.63,205.94,7757.06,-1545.53
29.9420,95.3364,-459.57,10079.47,-462.92,-813.95,12552.51,-148.08
29.9520,92.8415,-671.08,10159.03,-605.70,-1517.09,10609.81,-1176.80
29.9620,90.9480,-550.20,10151.33,-443.37,-66.69,10107.71,205.94
29.9720,92.0376,-409.56,10347.93,-150.91,152.98,11462.01,1018.91
29.9830,90.8683,-328.63,10804.24,147.19,-4.90,13390.00,1339.59
29.9930,88.6218,490.44,10215.80,20.08,3766.73,6881.33,-488.37
30.0030,87.9522,733.04,10271.38,-478.78,1703.42,10586.28,-2474.22
30.0130,84.9635,400.69,10349.35,-447.16,-928.69,10791.24,-320.68
30.0240,83.0814,829.71,10293.69,-515.62,2545.81,9978.27,-789.44
30.0340,81.8900,453.12,10085.60,-1307.45,-1053.23,8906.40,-4474.77
30.0440,78.1579,347.20,9950.35,-1002.81,-76.49,9183.93,215.75
30.0540,76.1965,116.93,10040.00,-665.35,-804.15,10548.03,684.50
30.0640,73.9835,241.04,9325.84,-737.04,737.46,5278.92,-1023.81
30.0750,71.9725,137.32,8970.78,-375.26,-277.53,6958.80,1071.87
30.0850,67.7927,-54.70,8650.30,-1041.98,-822.78,6834.25,-3708.88
30.0960,64.5518,1015.75,9126.49,-1310.19,5297.55,11824.86,-2383.02
30.1060,63.6483,1534.37,9630.39,-1058.74,3608.85,12485.83,-52.96
30.1170,61.0838,2240.13,9381.75,-657.53,5063.17,7972.81,947.32
30.1270,57.2096,2422.87,9583.17,-991.25,3153.82,10724.55,-2326.14
30.1370,53.3007,2751.86,9017.11,-1102.11,4067.80,5809.46,-1545.53
30.1470,50.1235,3974.13,8830.31,-1245.32,8863.25,7771.77,-1818.15
30.1580,45.6104,2576.39,8854.67,-252.52,-3014.56,8992.70,3718.68
30.1680,41.5692,3498.77,8452.46,-493.86,7188.27,6173.29,-1459.23
30.1780,39.0134,3936.98,9332.40,-1842.35,5689.82,14318.69,-7236.33
30.1880,36.7414,3768.78,8857.79,-364.55,3095.96,6168.38,5546.64
30.1990,31.9379,3752.09,9577.20,-14.11,3685.34,13653.80,1387.64
30.2090,29.7725,3684.02,9294.91,-919.58,3411.73,7695.28,-4541.46
30.2190,26.2197,3838.25,10059.95,-825.69,4455.16,14395.18,-450.13
30.2290,22.8508,3740.59,9295.43,196.94,3349.95,4963.15,4287.47
30.2400,19.9885,2848.90,9351.22,134.60,-717.85,9667.40,-114.74
30.2500,16.9139,2642.75,9150.93,106.70,1818.15,8015.96,-4.90
30.2600,12.9347,3528.91,9413.60,-155.88,7073.54,10902.05,-1206.22
30.2700,9.7503,3672.97,9210.43,131.84,4249.22,8059.10,1282.71
30.2810,6.2402,3423.61,9255.88,466.35,2426.17,9513.43,1804.42
30.2910,3.1951,3171.56,9038.26,614.33,2163.35,7805.11,1206.22
30.3010,-0.3855,3182.33,8589.10,-60.85,3225.41,6043.84,-2761.55
30.3110,-3.3959,3536.53,8374.56,121.76,4953.34,7158.85,852.20
30.3220,-7.0781,3728.89,8191.62,103.10,4498.31,7154.93,28.44
30.3320,-10.0967,3466.38,8204.69,-321.36,2416.36,8278.77,-2019.19
30.3420,-13.6587,3365.62,8424.10,-82.92,2962.59,9667.40,870.83
30.3520,-17.4961,3500.37,8655.75,-411.92,4039.36,9968.46,-1727.93
30.3620,-21.4843,3383.20,8650.25,-0.23,2914.54,8619.06,1646.54
30.3730,-25.8721,3018.61,8870.19,38.06,1560.24,10116.54,191.23
30.3830,-28.7965,1745.88,9014.19,863.23,-3345.05,9830.19,4163.90
30.3930,-32.9646,2213.20,8995.08,1032.25,4082.51,8886.79,1708.32
30.4030,-34.9162,2637.67,8995.08,1291.02,4335.52,2560.52,2326.14
30.4140,-40.1044,1293.63,8956.62,1954.45,-4082.51,8738.71,4608.14
30.4240,-44.8911,2881.30,8520.44,1954.45,9231.98,6048.74,-6886.23
30.4350,-47.7378,2707.11,8710.43,1952.10,2010.36,9787.04,1942.70
30.4450,-52.1455,2511.28,8827.35,2081.43,1727.93,9489.90,2598.76
30.4560,-55.5459,2848.47,8712.85,2081.43,4197.25,8064.01,-6719.52
30.4660,-59.2071,2838.74,8534.32,2053.68,2799.80,7522.68,1942.70
30.4760,-62.1270,2933.33,8506.88,870.58,3311.71,8351.34,-3861.86
30.4860,-64.4860,3116.29,8477.81,1284.08,3848.13,8313.10,2938.07
30.4970,-68.4262,3525.87,8660.51,839.76,5164.18,9695.83,-937.52
30.5070,-71.3734,3556.78,8503.52,593.35,3680.44,7613.88,-392.27
30.5170,-74.2554,3452.26,8403.17,951.29,3034.18,7834.53,2383.02
30.5270,-76.0838,3532.22,8574.12,224.02,3852.05,9542.85,-2685.06
30.5380,-77.9727,3404.76,8698.54,-60.07,2894.92,9403.60,-1196.41
30.5480,-82.4239,3179.43,8597.63,-69.04,2278.08,8025.76,-104.93
30.5580,-84.6368,2794.39,8874.30,-367.28,1254.27,10442.12,-1560.24
30.5680,-88.6848,3137.14,8765.70,-49.84,4508.12,8150.31,1219.95
30.5790,-91.2874,3393.09,8768.12,-615.13,4416.92,8781.86,-2876.29
30.5890,-93.4872,3207.36,8745.77,102.18,2464.41,8619.06,2971.41
30.5990,-95.9721,3304.72,9112.90,-196.76,3694.17,11193.31,-1392.54
30.6090,-97.5855,3165.49,8989.99,202.49,2608.57,8293.48,1799.52
30.6190,-99.5969,2724.80,8809.46,67.26,962.03,7786.48,-473.66
30.6310,-102.4118,2955.15,8991.99,-158.60,3876.57,10026.32,-1062.06
30.6410,-104.2143,3082.95,9237.46,114.36,3594.14,10628.45,1206.22
30.6510,-105.9800,2863.53,8938.61,-321.96,1985.85,7245.15,-2067.24
30.6610,-108.4551,2934.92,9039.99,-104.39,3220.50,9614.44,765.90
30.6720,-112.5396,3018.91,9078.79,-510.30,3354.85,9298.67,-2133.93
30.6820,-114.4537,2884.08,8934.37,-274.28,2344.77,8115.98,669.79
30.6920,-117.4946,3163.97,8893.54,-3.09,4283.54,8662.21,1081.67
30.7020,-123.0253,3443.39,8697.33,-434.16,4561.07,7585.44,-2158.44
30.7130,-129.1647,3856.39,8735.75,-399.11,5508.40,8953.47,-258.90
30.7230,-135.7933,3768.44,9016.86,-566.22,3416.64,10609.81,-1234.66
30.7330,-139.0474,4432.21,9232.86,-1142.18,7087.27,10456.83,-3446.06
30.7440,-137.4612,3514.19,9232.86,452.12,-157.89,23090.74,6829.35
30.7550,-128.0139,2320.43,9401.30,-469.12,-2454.60,10355.82,-4154.10
30.7650,-115.3947,1214.20,10112.28,903.49,-3210.70,14141.19,6393.94
30.7750,-108.1363,1214.20,10112.28,903.49,21468.72,2292.79,-11983.73
30.7850,-112.4005,446.90,9959.35,1173.51,-2622.30,9092.73,2253.57
30.7960,-110.4924,446.90,9959.35,1173.51,-16525.19,17716.69,-22497.44
30.8060,-103.6547,2020.93,10743.14,1394.42,8317.02,15184.62,2278.08
30.8160,-100.0023,1569.87,10092.82,1375.81,-234.38,6407.67,1301.34
30.8260,-92.0276,1569.87,9858.81,1375.81,15423.90,8532.77,-7944.37
30.8370,-87.7264,1924.90,9858.81,508.13,3345.05,-292.24,-2962.59
30.8470,-82.3005,1924.90,9611.07,161.53,-12040.60,8207.19,-1224.85
30.8570,-75.3314,3332.58,9611.07,161.53,8963.28,-19434.82,-21726.63
30.8670,-67.2820,2315.77,9402.69,161.53,-1751.47,8221.90,20769.50
30.8780,-57.0274,3273.99,9246.31,-153.21,7106.88,8360.17,-1412.16
30.8880,-52.8732,3273.99,9246.31,-153.21,-10748.09,19735.88,-8202.28
30.8990,-46.3743,3273.99,9246.31,-153.21,-15591.59,-2364.38,15423.90
30.9090,-38.3180,2038.25,9452.31,-902.59,-2904.73,10619.62,-3900.10
30.9200,-30.6627,1152.03,9345.27,-2273.48,-2392.82,8738.71,-7757.06
30.9300,-23.7919,160.63,9231.34,-1822.71,-3804.98,8585.72,-19.61
30.9400,-16.2524,-763.51,8382.81,-2688.12,-4460.06,3574.52,-6149.75
30.9500,-8.9797,-763.51,8382.81,-2688.12,-12786.89,17553.90,10920.69
30.9600,-2.5658,-763.51,8382.81,-1320.65,-8791.66,15170.89,4149.19
30.9710,5.5569,-1745.04,8839.55,-1320.65,-5671.19,11427.69,-9820.38
30.9810,10.4448,-1206.57,8735.42,-1877.73,947.32,8145.40,-4106.04
30.9910,19.0743,-1415.97,8735.42,-1548.08,-2253.57,-689.41,-229.48
31.0010,21.2090,-1415.97,9474.50,-1548.08,44109.33,13662.62,8054.20
31.0120,25.7903,-1723.33,9474.50,-1548.08,-2952.78,2680.16,9130.97
31.0220,34.1422,-1723.33,9148.05,-1577.38,10561.76,7298.11,-1694.59
31.0320,39.3165,-2667.85,9014.86,-1215.03,-6445.91,8260.14,234.38
31.0420,43.8205,-2667.85,8189.54,-1787.55,9312.39,3512.74,-4077.61
31.0530,47.9393,-2138.20,7429.18,-2195.74,-19.61,3120.48,-3828.52
31.0630,51.5365,-2138.20,7429.18,-1567.13,-15170.89,24717.66,947.32
31.0730,54.8525,-2138.20,7652.09,-1759.14,-10523.52,8915.23,-2527.17
31.0830,57.9507,-2880.10,7924.23,-1759.14,-5847.71,9466.36,10437.22
31.0940,63.2905,-3512.85,8095.24,-1599.72,-6043.84,9064.29,-962.03
31.1040,66.9023,-3901.37,8095.24,-934.19,-5455.44,14629.56,1727.93
31.1140,70.7116,-3675.37,8486.10,-863.07,-2771.36,10701.02,-578.59
31.1240,73.7561,-4831.60,8486.10,-113.23,-9456.55,18271.75,2886.10
31.1360,77.5252,-5309.61,9078.86,595.68,-7221.62,12437.77,3431.35
31.1460,80.1216,-5480.38,8553.29,91.73,-6163.48,5575.08,-1924.06
31.1560,82.1491,-5480.38,9229.37,-211.79,3043.98,13060.50,-1425.89
31.1660,83.7363,-4695.37,9316.55,-523.65,-1555.33,9810.57,-1771.08
31.1770,84.2174,-4918.19,9487.59,-793.14,-5809.46,10456.83,-1871.11
31.1870,88.0822,-5096.44,9500.88,-985.79,-5809.46,9576.19,-1756.37
31.1970,91.8375,-3645.47,9964.36,-94.71,2158.44,12590.76,3469.59
31.2070,92.4292,-3408.27,10119.29,-275.82,-2459.51,10997.18,-1000.28
31.2180,91.6674,-2799.38,10094.46,-607.43,-363.83,9953.75,-1933.87
31.2280,94.4942,-2543.91,10143.07,-734.84,-1521.99,10418.58,-1244.46
31.2380,96.7669,-2438.96,10276.19,-536.09,-2019.19,11030.52,258.90
31.2480,100.0798,-3040.30,9953.63,-681.49,-5445.63,8125.79,-1263.10
31.2580,101.2018,-3015.14,9931.44,-1000.81,-2914.54,9805.67,-2278.08
31.2690,101.2522,-2364.26,9959.20,-971.09,239.28,10116.54,-852.20
31.2800,101.3925,-1843.55,10364.09,-971.24,239.28,12658.42,-971.84
31.2900,101.5117,-1835.73,10250.90,-1215.35,-1804.42,9609.54,-2191.79
31.3000,100.7552,-1591.16,10189.12,-826.75,-612.92,9839.01,727.65
31.3110,102.6616,-1195.46,10222.80,-1580.28,387.36,10413.68,-4594.42
31.3210,102.1061,-1193.69,10148.76,-1293.84,-1186.60,9729.18,-148.08
31.3310,100.7092,-813.34,9968.88,-1401.65,708.04,8949.55,-1832.86
31.3410,100.0884,-914.86,10056.34,-569.01,-1320.96,10551.96,2761.55
31.3520,98.9819,-970.19,9615.39,-870.61,-1191.51,7116.69,-2077.05
31.3620,97.5563,-673.77,9875.03,-761.61,511.91,11346.29,-325.58
31.3720,98.9524,22.90,10211.34,-962.52,2809.61,12117.10,-1766.18
31.3820,97.9136,345.67,9735.52,-1066.77,1636.73,7039.21,-1483.75
31.3930,95.6535,395.19,10179.69,-1127.21,593.30,12696.67,-1369.01
31.4030,92.9794,442.47,10070.49,-1022.39,631.55,9451.65,-603.11
31.4130,91.6746,1265.21,9531.95,-1004.63,4556.17,6480.23,-933.59
31.4230,89.8792,1051.39,9084.19,-1686.11,196.13,6546.92,-4412.01
31.4340,85.4934,779.92,8941.90,-1686.11,-305.97,8135.60,7293.21
31.4440,82.7383,707.29,9089.41,-1648.38,416.78,9925.31,-1497.48
31.4540,79.5708,1145.80,9128.01,-1360.87,2899.83,9346.72,-210.84
31.4640,76.9965,531.83,8890.15,-1203.63,-1924.06,7542.29,-574.67
31.4760,73.0105,667.69,8810.66,-713.03,1211.12,8360.17,1249.37
31.4860,69.5904,1271.22,8809.87,-534.14,3685.34,8805.39,181.42
31.4960,67.0072,1537.71,9075.59,-327.68,2603.67,10581.38,498.18
31.5060,63.6030,1309.60,9096.11,-943.70,397.17,9212.37,-3407.81
31.5170,60.0651,1173.01,9103.54,-677.49,626.64,9145.68,387.36
31.5270,56.0135,1749.02,8593.69,-966.03,4053.09,5704.53,-2120.20
31.5370,52.7364,1739.90,8677.23,-1069.58,1703.42,9150.59,-1483.75
31.5470,48.1535,2401.61,8443.14,-1033.75,5048.46,7116.69,-890.44
31.5570,42.7404,1976.80,8333.91,-654.79,277.53,7714.89,861.02
31.5680,38.9513,2315.56,7837.56,-978.47,3670.63,5024.93,-2273.18
31.5780,36.4878,2039.95,7735.75,135.12,937.52,7158.85,4589.51
31.5880,32.7685,1771.61,8202.76,476.63,698.23,10849.10,1842.67
31.5980,27.6239,1771.61,8415.24,-169.04,12504.46,9619.34,-2751.75
31.6090,24.6107,2819.44,8871.52,176.81,7010.77,11457.11,1560.24
31.6190,21.3255,3511.39,9400.72,-940.03,6279.20,12399.53,-5407.39
31.6290,17.6818,4271.68,9345.26,-1270.79,7312.82,9030.94,-2593.86
31.6390,14.2282,4401.34,9460.21,-1970.82,4920.00,10111.64,-4770.94
31.6500,10.8867,5005.60,9120.16,-1622.55,7422.65,7193.18,-229.48
31.6600,7.1617,4285.93,9019.11,-1286.47,1407.25,8446.47,57.86
31.6700,4.1131,3428.75,8563.55,-801.47,0.00,5982.06,1138.55
31.6800,0.2572,2981.30,8602.77,23.13,1191.51,8825.00,3321.51
31.6910,-3.5550,2853.99,8506.80,-231.37,2344.77,7963.00,-1249.37
31.7010,-7.7565,3797.34,8317.55,-354.55,7570.73,7245.15,-847.29
31.7110,-11.3066,3604.50,8454.72,-435.84,2833.14,9231.98,-761.00
31.7210,-14.9467,3737.37,8373.90,-646.40,4268.83,7915.93,-1488.65
31.7320,-19.5107,3795.81,8341.10,-810.93,4029.55,8155.21,-1469.04
31.7420,-23.7345,3023.31,8626.83,600.23,-66.69,10245.99,6244.87
31.7520,-28.1612,3117.27,9303.94,1276.48,3493.13,13140.91,3981.50
31.7620,-31.8899,3599.22,9264.32,869.97,5527.03,9039.77,-756.09
31.7730,-34.4579,2662.06,8875.39,520.83,-1086.58,6671.46,-875.73
31.7830,-39.8256,3110.71,8758.68,-190.17,4905.29,8097.35,-3034.18
31.7930,-44.2129,3465.70,8537.39,-42.11,4885.67,7283.40,550.15
31.8030,-48.1241,3350.76,8678.79,-31.72,2891.00,9480.09,9.81
31.8130,-52.8359,3329.61,8763.83,231.16,3245.02,9245.71,1282.71
31.8240,-56.4282,3114.40,8491.61,-149.08,2253.57,6948.99,-1670.07
31.8340,-60.5597,3484.94,8349.94,-240.87,4967.07,7547.20,-608.01
31.8440,-64.3968,3611.12,8340.00,-733.43,4115.85,8283.68,-2703.69
31.8540,-67.1668,4161.80,8231.82,-1348.53,6364.52,7618.79,-3808.90
31.8660,-71.4578,3596.57,8150.60,-964.87,1335.67,7690.37,569.77
31.8760,-74.7555,4022.87,8128.20,-1195.94,5728.06,8001.25,-2120.20
31.8860,-77.1479,3809.83,8089.89,-481.13,2957.69,7872.78,2378.11
31.8960,-79.5155,3881.43,8260.47,-1010.96,4167.83,9227.08,-3130.28
31.9070,-82.1389,3333.84,8447.82,-918.80,1143.46,9509.51,-550.15
31.9170,-88.1123,3656.76,8336.41,-724.45,4948.44,7705.08,52.96
31.9270,-89.7736,3553.23,8488.69,-838.06,3139.11,9351.62,-1292.52
31.9370,-93.4986,3412.15,8780.97,-1069.58,2847.85,10437.22,-1995.65
31.9480,-95.8330,3462.87,8766.69,-1475.84,3665.73,8685.75,-3100.86
31.9580,-97.7401,3442.24,8939.75,-888.82,3359.76,9920.41,1459.23
31.9680,-100.4611,3284.92,8956.22,-1343.78,2655.64,9049.58,-3163.63
31.9780,-101.4838,3061.59,8893.44,-1118.96,2168.25,8537.67,-219.67
31.9890,-104.9717,3046.50,8707.98,-871.24,2986.12,7657.03,119.64
31.9990,-107.1612,2918.70,8774.37,-583.04,2407.53,9150.59,569.77
32.0100,-110.3739,3008.88,9123.68,-492.32,3369.56,11103.09,-129.45
32.0200,-113.9878,3121.02,9223.77,-492.51,3569.62,9790.96,-493.27
32.0310,-117.9035,3181.13,9092.17,-93.53,3421.54,8346.44,1502.38
32.0410,-121.0854,3165.07,8948.68,-302.54,3100.86,8135.60,-1138.55
32.0510,-124.2368,3293.84,8966.76,155.14,3808.90,9069.19,1985.85
32.0610,-129.7188,3545.33,8847.82,-94.18,4551.27,8173.84,-1091.48
32.0720,-134.9842,3799.08,8949.87,-72.41,4814.08,9528.14,14.71
32.0820,-140.3710,3626.88,9330.22,-215.81,2938.07,11485.55,-789.44
32.0920,-142.5247,2555.91,8558.80,1315.61,-1727.93,4187.44,7441.29
32.1020,-140.7143,1700.13,8748.78,426.43,-1723.03,9825.28,-3130.28
32.1120,-133.2941,1141.80,8748.78,19.49,-1091.48,1784.81,-1608.29
32.1240,-121.6949,-232.17,8976.30,-27.56,-5728.06,10265.60,-215.75
32.1340,-113.4914,-232.17,8364.18,463.18,7786.48,4895.48,2426.17
32.1440,-116.1910,-1486.49,8097.33,1545.97,-6503.77,6585.17,5877.13
32.1540,-114.1748,-2006.67,8097.33,1090.27,-4087.41,-297.14,-732.56
32.1650,-105.8544,-2038.99,8097.33,516.23,-2168.25,21746.25,-1779.91
32.1750,-103.8521,-2038.99,8097.33,516.23,-26229.85,15950.52,-7992.42
32.1850,-96.8435,-2594.99,8097.33,1418.95,-4818.99,18524.76,5029.83
32.1950,-90.6985,-2468.45,8782.81,864.30,-1962.31,12667.25,-1354.30
32.2060,-85.8090,-2468.45,8782.81,864.30,-12778.06,-6125.23,-27244.84
32.2160,-75.2673,-3201.77,8782.81,864.30,-6135.04,-3502.94,-9308.47
32.2260,-62.8901,-4094.78,9096.29,2244.81,-7666.84,10872.63,7766.87
32.2360,-55.3391,-3853.05,9096.29,2244.81,-2886.10,18200.16,14534.44
32.2470,-48.4574,-3853.05,8620.47,2244.81,-19793.74,5924.20,17850.06
32.2570,-40.5952,-3853.05,8620.47,1351.81,-15041.44,1976.04,-2220.23
32.2670,-32.7187,-4603.25,9251.17,1351.81,-7604.08,12825.14,-13371.37
32.2780,-26.9951,-5847.71,9210.93,2101.73,-10825.56,8982.89,5101.42
32.2890,-17.8646,-6951.35,9210.93,2101.73,-11365.91,20142.86,14456.96
32.2990,-9.6253,-6713.56,9702.17,2101.73,-5762.39,12485.83,-11131.53
32.3090,-4.2987,-6713.56,9702.17,3388.92,-19860.43,18760.12,8537.67
32.3190,1.9919,-6713.56,9702.17,2146.47,-19630.95,27053.61,-2823.33
32.3300,7.0883,-7270.79,10068.67,2146.47,-9499.70,12145.54,34026.13
32.3400,16.7668,-7606.54,10068.67,2146.47,-8949.55,3292.09,71621.89
32.3500,30.9547,-8123.84,10068.67,2689.60,-10193.03,-22980.90,4862.14
32.3600,34.4183,-8561.61,10068.67,2775.78,-10312.67,143.18,3120.48
32.3710,37.9138,-8561.61,10684.70,2928.86,7298.11,14175.51,3541.18
32.3810,40.4236,-8561.61,10684.70,2928.86,-20731.26,21784.49,19870.23
32.3910,47.2835,-7785.43,10684.70,2928.86,-4680.71,1933.87,11495.36
32.4010,51.4134,-7785.43,11521.94,1536.19,5450.54,16266.29,-4034.46
32.4110,56.6564,-7395.14,11624.89,592.50,-5833.98,12208.30,-3182.26
32.4220,63.4554,-6949.73,11722.40,53.89,-5168.10,12274.98,-2100.58
32.4320,68.2148,-7840.62,11800.29,947.67,-11404.15,12241.64,4522.83
32.4420,73.3313,-7379.86,11108.49,-284.11,-5536.83,7188.27,-5211.25
32.4520,75.2749,-6228.29,11389.08,-34.88,-1622.02,12979.10,962.03
32.4630,77.6854,-5991.54,11342.50,74.48,-5044.54,11078.57,511.91
32.4730,81.5987,-5742.71,11342.50,675.05,-4747.40,5058.27,3077.33
32.4830,84.8001,-4771.28,11391.17,675.05,-885.54,11666.97,-12136.71
32.4940,86.1170,-3378.67,10645.85,675.05,2191.79,6422.38,-8374.88
32.5050,89.6849,-4073.51,10784.02,1446.37,-6852.89,11566.94,4531.65
32.5150,88.9694,-3366.88,10708.31,813.47,-540.35,10279.33,-1718.13
32.5250,88.9095,-4118.60,10293.72,-134.15,-7125.51,7944.37,-3924.62
32.5350,92.2487,-3925.65,10026.05,246.90,-3153.82,8509.23,1771.08
32.5460,95.4260,-3874.64,10040.36,394.63,-3670.63,10121.44,985.57
32.5560,98.1962,-3456.68,9924.10,-288.19,-1784.81,9265.32,-3019.47
32.5660,99.6523,-3474.56,9212.91,-762.66,-3546.08,5182.81,-2660.54
32.5760,101.9946,-2670.60,9721.79,-1062.80,545.25,12605.47,-2263.37
32.5870,103.2352,-2287.70,9701.42,-872.21,-756.09,9586.00,-109.83
32.5970,104.2086,-2269.49,9755.90,-1172.41,-2196.69,10064.56,-2373.21
32.6070,104.6170,-2185.11,9614.06,-808.68,-1847.57,8810.29,646.26
32.6170,106.0999,-1874.40,9775.63,-929.37,-631.55,10691.21,-1412.16
32.6280,106.6549,-1781.95,9848.39,16.52,-1412.16,10260.70,3800.08
32.6390,105.9934,-2292.66,9790.35,-203.12,-4335.52,9461.46,-1081.67
32.6490,108.0923,-2357.61,10156.57,-154.85,-2617.39,12231.83,38.25
32.6590,109.1206,-2104.38,9780.17,-191.74,-1091.48,7647.23,-339.31
32.6700,107.6354,-1771.57,9652.63,-193.60,-440.32,8929.94,-201.04
32.6800,106.8057,-1592.40,9720.16,-340.62,-875.73,10102.81,-928.69
32.6900,106.5820,-916.96,9632.52,-322.31,1784.81,9135.88,-249.09
32.7000,106.4254,-610.00,9377.09,201.49,617.82,7929.66,2296.72
32.7100,104.1527,-81.22,9305.01,252.20,2033.90,8896.59,455.03
32.7210,102.2469,-891.88,8965.14,423.78,-4134.48,7039.21,1110.11
32.7310,98.9178,-929.84,8842.18,-385.49,-1081.67,8145.40,-3622.58
32.7410,96.2934,-362.98,8718.25,-673.98,1904.45,8015.96,-1827.96
32.7510,91.9994,-91.31,8939.47,-1029.32,995.37,10193.03,-2450.68
32.7620,88.8255,885.06,9351.53,-528.67,4790.55,11686.58,1473.94
32.7720,86.7718,814.36,9741.95,-418.23,531.52,11954.31,23.54
32.7820,84.9983,188.22,9118.39,649.42,-2316.33,5584.89,4920.00
32.7920,80.8587,478.90,8762.83,158.65,1641.63,6747.96,-1804.42
32.8030,76.4911,1121.95,8722.58,187.13,3694.17,8494.52,301.06
32.8130,73.4757,1607.76,8830.47,290.33,3550.99,9441.84,703.14
32.8240,70.3360,2217.45,8832.44,-234.73,4656.20,8843.64,-2334.96
32.8340,66.1642,2972.33,8551.99,-352.34,5991.86,6962.72,-822.78
32.8450,61.8999,3080.41,8437.90,316.34,3512.74,7791.38,2991.03
32.8550,58.2009,2272.90,8557.60,960.32,-957.13,9235.90,3536.28
32.8650,52.5036,1415.47,8787.91,-128.66,-2014.29,10093.00,-4484.58
32.8750,47.5285,1141.00,9094.88,309.54,43.15,10834.39,2062.34
32.8860,43.2059,2126.47,9024.24,358.65,6068.36,8623.97,555.06
32.8960,39.8231,1412.08,8787.53,607.59,-1445.50,7446.19,1603.39
32.9060,35.5231,2498.28,8730.64,86.94,6843.08,8408.22,-1995.65
32.9160,31.5052,1967.05,9112.25,541.45,-157.89,11274.71,2359.48
32.9270,27.4746,1119.98,8489.15,1606.62,-2268.28,4958.24,5867.32
32.9370,22.7422,1807.22,8948.61,213.24,4556.17,11552.23,-5360.31
32.9470,18.5475,2408.59,8965.96,-37.12,4814.08,9064.29,-1038.52
32.9570,14.5192,3294.71,8347.59,-544.54,6839.16,4843.50,-2574.25
32.9680,10.3554,3899.25,8116.18,-544.54,6317.44,6804.83,-9092.73
32.9780,5.7188,4158.91,7994.20,-372.48,5197.52,7303.01,315.77
32.9880,1.6121,4282.29,8064.99,-620.62,4775.84,8466.08,-1613.19
32.9980,-2.9636,4357.07,7523.51,401.20,4656.20,4455.16,4488.50
33.0080,-6.6705,4448.48,7997.93,164.06,4814.08,10686.31,-784.53
33.0190,-11.2184,4503.55,8034.32,43.18,4723.86,8240.53,-440.32
33.0290,-14.4649,4624.11,8042.30,-198.07,5106.32,8087.54,-1163.07
33.0390,-19.4675,3932.88,8021.88,-504.04,1167.97,7906.12,-1727.93
33.0490,-24.1033,3550.14,8610.27,-504.04,2019.19,11944.50,7834.53
33.0600,-28.9023,2778.92,8591.44,738.65,-305.97,8484.71,5709.43
33.0700,-32.7656,2724.65,8757.83,775.68,2507.56,9700.74,923.79
33.0800,-37.2550,2199.72,8205.10,-52.39,100.03,5072.98,-3364.66
33.0900,-43.0225,2253.64,8242.78,-905.29,2469.31,8456.27,-4316.89
33.1010,-47.0178,3153.49,7862.04,-938.60,6752.86,5704.53,-1071.87
33.1110,-50.1505,2768.74,8050.91,-1134.72,1229.75,9121.17,-1919.16
